advoc,0.03627391936730149
support,0.03558443126626775
live,0.027221552481559427
help,0.02193523577574466
organ,0.01693822529597937
inform,0.01588019673348181
rais,0.015325060982076573
affect,0.014476614699331848
volunt,0.013919821826280624
aid,0.013363028953229399
educ,0.012819927708204023
disord,0.011692650334075724
dedic,0.00894845688832326
campaign,0.008421492204899777
cure,0.0079208276456642
provid,0.0076989269082810285
fight,0.007658344078458954
join,0.007444526932277489
end,0.007283452717751159
share,0.007238307349665924
save,0.0069384958026383415
talk,0.0066815144766146995
empow,0.0066815144766146995
prevent,0.006572871964799826
learn,0.0064428889595927455
need,0.006296042487579236
aim,0.006197346760917982
book,0.006124721603563474
make,0.005969147124328573
parent,0.005939123979213066
care,0.0059342398312038445
champion,0.005567928730512249
improv,0.005389205092248894
caregiv,0.005305908554958732
hope,0.005190746461671097
spread,0.005011135857461025
commit,0.004639940608760208
enhanc,0.004454342984409799
retweet,0.004454342984409799
unit,0.004454342984409799
love,0.004431682809343761
promot,0.004283022100394039
individu,0.004277181615711683
chang,0.004124391652231296
manag,0.004124391652231296
creat,0.00404190381918667
understand,0.003977091950365892
work,0.0039407961597509025
impact,0.0038975501113585748
sourc,0.0038975501113585748
person,0.003664860552471496
find,0.0034765603780759413
abus,0.0033407572383073497
link,0.0033407572383073497
concern,0.0033407572383073497
follow,0.0030544066178810054
challeng,0.0030314278643900025
win,0.0030066815144766147
fund,0.002969561989606533
form,0.0028635062042634426
fundrais,0.0028187639198218265
base,0.002661741539464393
trust,0.0026513946335772615
give,0.002591228370738393
take,0.002530876695687386
surviv,0.0025055679287305124
get,0.002372421806913915
protect,0.002273570898292502
connect,0.002147629653197582
inspir,0.002147629653197582
use,0.0021053730512249442
focus,0.0020986808291930787
miss,0.0020961614044281407
serv,0.001979707993071022
train,0.001919975424314569
battl,0.001822231220894918
express,0.001822231220894918
treat,0.0018188567186340017
design,0.0017817371937639199
age,0.0017274855804922619
travel,0.0017059185897739656
interest,0.0017059185897739656
call,0.0016968925654894473
lead,0.0016803213490295895
updat,0.0016703786191536749
develop,0.0015908367801463568
know,0.0015157139321950012
run,0.0015157139321950012
suffer,0.0015157139321950012
bring,0.0014847809948032665
believ,0.0012991833704528583
imag,0.0012527839643652562
speak,0.0011790907899908293
found,0.0011790907899908293
advanc,0.0010104759547966676
eat,0.000989853996535511
consult,0.0009768296018442541
review,0.0009407879579141387
special,0.0007578569660975006
write,0.0004888913031669291
